,LotArea,Neighborhood,HouseStyle,RoofStyle,Foundation,CentralAir,YrSold,LandContour,Utilities,Condition1,Fireplaces,SaleType,KitchenQual,OverallQual,Heating,OpenPorchSF,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,FullBath,1stFlrSF,SalePrice
1161,14778,Crawfor,1Story,Hip,CBlock,Y,2008,Low,AllPub,PosN,1,WD,Gd,6,GasA,0,Detchd,Unf,2,924,TA,1,1640,224000
1162,8724,Sawyer,1Story,Gable,CBlock,Y,2007,Lvl,AllPub,Norm,1,WD,TA,5,GasA,0,Attchd,Fin,2,450,TA,1,894,129000
1163,12900,Sawyer,SFoyer,Gable,CBlock,Y,2008,Lvl,AllPub,Feedr,0,WD,TA,4,GasA,0,CarPort,Unf,2,400,Fa,0,1258,108959
1164,16157,Veenker,SLvl,Gable,PConc,Y,2007,Lvl,AllPub,Feedr,1,WD,Gd,5,GasA,180,Attchd,Unf,2,588,TA,1,1432,194000
1165,9541,NridgHt,1Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,0,New,Gd,7,GasA,114,Attchd,RFn,2,644,TA,2,1502,233170
1166,10475,CollgCr,1Story,Gable,PConc,Y,2010,Lvl,AllPub,Norm,0,WD,Gd,8,GasA,33,Attchd,RFn,3,776,TA,2,1694,245350
1167,10852,Gilbert,2Story,Gable,PConc,Y,2006,Lvl,AllPub,RRAn,1,WD,TA,6,GasA,38,Attchd,Fin,2,472,TA,2,959,173000
1168,13728,Edwards,2Story,Hip,CBlock,Y,2008,Lvl,AllPub,Norm,2,WD,Gd,6,GasA,0,Basment,Unf,2,540,TA,2,1236,235000
1169,35760,NoRidge,2Story,Hip,PConc,Y,2006,Lvl,AllPub,Norm,1,WD,Gd,10,GasA,76,Attchd,Fin,3,807,TA,3,1831,625000
1170,9880,Mitchel,SLvl,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,1,WD,TA,6,GasA,0,Attchd,Fin,1,358,TA,1,1118,171000
1171,9120,mes,1Story,Hip,CBlock,Y,2008,Lvl,AllPub,Norm,1,WD,TA,6,GasA,0,Attchd,RFn,2,433,TA,1,1261,163000
1172,4017,Somerst,2Story,Gable,PConc,Y,2008,Lvl,AllPub,Norm,0,WD,Gd,7,GasA,54,Detchd,Fin,2,625,TA,2,625,171900
1173,18030,ClearCr,1.5Fin,Gable,CBlock,Y,2007,Bnk,AllPub,Norm,1,WD,Ex,5,GasA,0,,,0,0,,3,1636,200500
1174,16560,Crawfor,2Story,Gable,BrkTil,Y,2006,Lvl,AllPub,Norm,1,WD,TA,6,GasA,0,Detchd,Unf,2,360,TA,2,1170,239000
1175,10678,NoRidge,1.5Fin,Hip,PConc,Y,2007,Lvl,AllPub,Norm,1,WD,Gd,8,GasA,33,Attchd,Fin,2,541,TA,2,2129,285000
1176,6951,Mitchel,1Story,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Attchd,Unf,1,264,TA,1,923,119500
1177,3950,OldTown,1.5Fin,Gable,CBlock,Y,2009,Bnk,AllPub,Artery,0,WD,TA,6,GasA,0,Detchd,Unf,1,210,TA,1,818,115000
1178,7681,Crawfor,1.5Fin,Gable,BrkTil,Y,2009,Lvl,AllPub,Norm,1,WD,TA,5,GasA,0,Detchd,Unf,1,186,Fa,1,820,154900
1179,8335,Edwards,1Story,Gable,Slab,Y,2006,Lvl,AllPub,Norm,1,WD,TA,5,GasA,36,,,0,0,,1,1124,93000
1180,11170,Timber,2Story,Gable,Wood,Y,2006,Lvl,AllPub,Norm,0,WD,TA,7,GasA,0,Attchd,Fin,2,693,TA,2,1298,250000
1181,5587,Crawfor,1Story,Hip,PConc,Y,2008,HLS,AllPub,Norm,1,New,Gd,8,GasA,53,Attchd,Fin,2,482,TA,2,1652,392500
1182,15623,NoRidge,2Story,Hip,PConc,Y,2007,Lvl,AllPub,Norm,2,WD,Ex,10,GasA,78,Attchd,Fin,3,813,TA,3,2411,745000
1183,10800,OldTown,1Story,Hip,BrkTil,Y,2006,Lvl,AllPub,Norm,1,WD,TA,5,GasA,0,Detchd,Unf,2,720,TA,1,1130,120000
1184,35133,Timber,1Story,Hip,CBlock,Y,2007,Lvl,AllPub,Norm,2,WD,TA,5,GasA,263,2Types,RFn,3,995,TA,1,1572,186700
1185,9738,Edwards,1.5Fin,Gable,BrkTil,Y,2006,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Attchd,Unf,1,392,TA,1,949,104900
1186,10615,OldTown,2Story,Gable,CBlock,Y,2009,Bnk,AllPub,Artery,0,WD,TA,3,GasA,74,CarPort,Unf,2,420,Fa,2,1014,95000
1187,12461,NoRidge,1Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,1,WD,Gd,8,GasA,114,Attchd,RFn,3,757,TA,2,1624,262000
1188,8935,CollgCr,2Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,0,WD,Gd,7,GasA,68,Attchd,RFn,2,493,TA,2,831,195000
1189,7500,Gilbert,2Story,Gable,PConc,Y,2010,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,60,Attchd,Fin,2,442,TA,2,1028,189000
1190,32463,Mitchel,1Story,Gable,CBlock,Y,2007,Low,AllPub,Norm,1,WD,TA,4,GasA,0,2Types,Fin,4,1356,TA,1,1622,168000
1191,2645,Somerst,2Story,Gable,PConc,Y,2007,Lvl,AllPub,Norm,0,WD,Gd,8,GasA,0,Detchd,Unf,2,492,TA,2,764,174000
1192,9600,OldTown,1.5Fin,Gambrel,PConc,Y,2007,Lvl,AllPub,Norm,0,WD,Gd,5,GasA,0,Detchd,Unf,1,250,TA,1,842,125000
1193,4500,Mitchel,1Story,Hip,PConc,Y,2009,Lvl,AllPub,Norm,0,WD,TA,6,GasA,304,Attchd,Fin,2,402,TA,2,1224,165000
1194,9364,Sawyer,2Story,Gable,CBlock,Y,2010,Lvl,AllPub,Norm,0,WD,TA,6,GasA,36,Attchd,Fin,1,299,TA,1,663,158000
1195,8029,Gilbert,2Story,Gable,PConc,Y,2008,Lvl,AllPub,Norm,0,WD,Gd,6,GasA,24,Attchd,Fin,2,400,TA,2,728,176000
1196,14054,Gilbert,2Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,1,New,Gd,7,GasA,17,BuiltIn,Fin,3,660,TA,2,879,219210
1197,8850,OldTown,2.5Unf,Gable,BrkTil,Y,2006,Bnk,AllPub,Norm,1,ConLw,TA,7,GasA,0,Detchd,Unf,1,225,TA,1,815,144000
1198,9100,CollgCr,1Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,0,WD,Gd,7,GasA,0,Attchd,RFn,2,573,TA,2,1212,178000
1199,11235,Sawyer,1Story,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,1,WD,TA,4,GasA,82,Attchd,Unf,2,459,TA,1,1382,148000
1200,9353,mes,1Story,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,0,Oth,TA,4,GasA,0,Attchd,Unf,1,280,TA,1,864,116050
1201,10400,CollgCr,2Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,0,WD,Gd,7,GasA,36,Attchd,RFn,2,546,TA,2,866,197900
1202,6000,BrkSide,1.5Fin,Gable,BrkTil,Y,2009,Lvl,AllPub,Norm,1,WD,TA,5,GasA,0,Detchd,Unf,1,216,TA,1,884,117000
1203,9750,CollgCr,1Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,234,Attchd,Unf,2,451,TA,2,1630,213000
1204,10140,NWAmes,1Story,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,0,WD,TA,5,GasA,88,Attchd,RFn,2,495,TA,1,1074,153500
1205,14684,SawyerW,1Story,Hip,CBlock,Y,2009,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,70,Attchd,RFn,3,701,TA,2,2196,271900
1206,8900,SawyerW,1Story,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,0,WD,TA,4,GasA,42,Detchd,Unf,1,384,TA,1,1056,107000
1207,9135,CollgCr,1Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,0,WD,Gd,6,GasA,23,Attchd,RFn,2,544,TA,2,1700,200000
1208,7763,mes,1Story,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Detchd,Unf,2,506,TA,1,1283,140000
1209,10182,Somerst,1Story,Hip,PConc,Y,2006,Lvl,AllPub,RRNn,1,New,Gd,8,GasA,50,Attchd,RFn,2,500,TA,2,1660,290000
1210,11218,SawyerW,2Story,Gable,PConc,Y,2010,Lvl,AllPub,Norm,1,WD,Gd,6,GasA,104,Attchd,RFn,2,462,TA,2,1055,189000
1211,12134,Gilbert,1.5Fin,Gable,Wood,Y,2010,Bnk,AllPub,Norm,0,WD,TA,8,GasA,12,Basment,RFn,2,492,TA,2,1080,164000
1212,9340,Edwards,1Story,Hip,CBlock,Y,2009,Lvl,AllPub,Norm,0,WD,TA,4,GasA,113,Attchd,Unf,1,234,TA,1,672,113000
1213,10246,Sawyer,SLvl,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,0,WD,TA,4,GasA,0,Attchd,Unf,1,364,TA,0,960,145000
1214,10205,mes,SFoyer,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,0,WD,TA,5,GasA,72,Attchd,Unf,1,300,TA,1,999,134500
1215,7094,Sawyer,1Story,Gable,CBlock,Y,2007,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Detchd,RFn,1,384,TA,1,894,125000
1216,8930,Sawyer,1.5Fin,Gable,Slab,Y,2010,Lvl,AllPub,RRAe,0,WD,TA,6,GasA,0,Attchd,Unf,2,539,TA,2,1318,112000
1217,8640,Somerst,1Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,0,New,Gd,8,GasA,112,Attchd,RFn,2,552,TA,2,1314,229456
1218,6240,BrkSide,1.5Fin,Gable,Slab,N,2006,Lvl,AllPub,Norm,0,WD,TA,4,GasA,0,,,0,0,,1,672,80500
1219,1680,BrDale,2Story,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,0,WD,TA,6,GasA,0,,,0,0,,1,672,91500
1220,7800,mes,1Story,Gable,CBlock,Y,2006,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Attchd,Unf,1,288,TA,1,912,115000
1221,8250,Sawyer,1Story,Hip,CBlock,Y,2008,Lvl,AllPub,Feedr,1,WD,TA,5,GasA,63,Attchd,Unf,1,322,TA,1,1211,134000
1222,10496,mes,1.5Fin,Gable,CBlock,Y,2007,Lvl,AllPub,Artery,1,WD,TA,6,GasA,0,Attchd,Unf,1,315,TA,2,1168,143000
1223,10680,mes,1Story,Hip,CBlock,N,2006,Lvl,AllPub,Norm,0,WD,TA,5,GasA,30,Detchd,Unf,2,528,TA,2,2136,137900
1224,15384,Gilbert,2Story,Gable,PConc,Y,2008,Lvl,AllPub,RRAn,1,WD,Gd,7,GasA,75,Attchd,Fin,2,388,TA,2,788,184000
1225,10482,mes,SLvl,Hip,CBlock,Y,2007,Lvl,AllPub,Norm,0,WD,TA,6,GasA,0,Attchd,RFn,1,264,TA,1,1138,145000
1226,14598,Somerst,2Story,Gable,PConc,Y,2008,Lvl,AllPub,Feedr,1,WD,Gd,6,GasA,18,BuiltIn,Fin,3,668,TA,2,894,214000
1227,8872,mes,1Story,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,0,WD,Gd,5,GasA,240,Detchd,Unf,2,576,TA,1,912,147000
1228,8769,NridgHt,1Story,Hip,PConc,Y,2008,Lvl,AllPub,Norm,1,New,Ex,9,GasA,72,Attchd,Fin,3,1052,TA,1,1702,367294
1229,7910,mes,SLvl,Hip,CBlock,Y,2008,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Basment,Unf,1,404,TA,2,1507,127000
1230,18890,Sawyer,1.5Fin,Shed,CBlock,Y,2007,Lvl,AllPub,Feedr,1,WD,TA,5,GasA,24,BuiltIn,RFn,2,600,TA,2,1361,190000
1231,7728,mes,SLvl,Hip,CBlock,Y,2006,Lvl,AllPub,Norm,0,WD,TA,5,GasA,18,Attchd,Unf,2,540,TA,1,1190,132500
1232,9842,mes,1Story,Gable,Slab,Y,2007,Lvl,AllPub,Norm,0,WD,TA,4,GasA,0,CarPort,Unf,2,462,TA,2,1224,101800
1233,12160,mes,1Story,Hip,CBlock,Y,2010,Lvl,AllPub,Norm,0,COD,TA,5,GasA,0,Attchd,RFn,2,531,TA,1,1188,142000
1234,8525,SWISU,2Story,Gable,PConc,N,2008,Bnk,AllPub,Norm,0,WD,TA,5,GasA,192,,,0,0,,1,1024,130000
1235,13132,Crawfor,2Story,Gable,BrkTil,Y,2006,Lvl,AllPub,Norm,0,WD,TA,5,GasA,40,Detchd,Unf,1,180,Fa,1,892,138887
1236,2628,NridgHt,2Story,Gable,PConc,Y,2010,Lvl,AllPub,Norm,0,WD,Gd,7,GasA,27,BuiltIn,RFn,2,474,TA,2,764,175500
1237,12393,CollgCr,2Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,48,BuiltIn,Fin,2,434,TA,2,847,195000
1238,13072,SawyerW,1Story,Gable,PConc,Y,2006,Lvl,AllPub,RRAe,0,WD,TA,6,GasA,0,Detchd,Unf,2,484,TA,1,1141,142500
1239,9037,Timber,1Story,Hip,PConc,Y,2007,HLS,AllPub,Norm,1,WD,Ex,8,GasA,33,Attchd,RFn,2,472,TA,2,1484,265900
1240,8158,CollgCr,2Story,Gable,PConc,Y,2008,Lvl,AllPub,Norm,0,WD,Gd,7,GasA,63,Attchd,RFn,2,543,TA,2,884,224900
1241,9849,Somerst,1Story,Hip,PConc,Y,2007,Lvl,AllPub,Norm,0,New,Gd,7,GasA,56,Attchd,RFn,3,954,TA,2,1689,248328
1242,10625,NWAmes,SFoyer,Gable,CBlock,Y,2010,Lvl,AllPub,Norm,2,WD,Gd,7,GasA,120,Attchd,RFn,2,528,TA,2,1173,170000
1243,13891,NridgHt,1Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,1,New,Ex,10,GasA,229,Attchd,Fin,3,850,TA,2,2076,465000
1244,11435,Crawfor,2Story,Gable,PConc,Y,2006,HLS,AllPub,Norm,2,WD,Gd,8,GasA,0,Detchd,Unf,2,400,TA,1,792,230000
1245,12090,NWAmes,SLvl,Hip,CBlock,Y,2007,Lvl,AllPub,Norm,1,WD,TA,6,GasA,112,BuiltIn,Fin,2,477,TA,3,1140,178000
1246,8125,Somerst,2Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,0,New,Gd,7,GasA,45,Attchd,RFn,2,615,TA,2,756,186500
1247,12328,Mitchel,SLvl,Gable,CBlock,Y,2010,Lvl,AllPub,Norm,0,WD,TA,6,GasA,0,Attchd,Unf,3,888,TA,1,1034,169900
1248,9600,OldTown,2.5Unf,Gable,BrkTil,N,2008,Lvl,AllPub,Norm,1,WD,TA,6,OthW,0,Detchd,Unf,2,396,Fa,1,1134,129500
1249,7200,mes,1Story,Gable,CBlock,Y,2007,Lvl,AllPub,Norm,0,WD,TA,5,GasA,80,Attchd,Unf,1,276,TA,1,988,119000
1250,11160,mes,1Story,Hip,CBlock,Y,2010,Lvl,AllPub,Norm,2,WD,Ex,7,GasA,0,Attchd,Fin,2,522,TA,2,2110,244000
1251,3136,NridgHt,1Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,36,Attchd,RFn,2,478,TA,2,1405,171750
1252,9858,Mitchel,1Story,Gable,CBlock,Y,2009,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Attchd,RFn,1,288,TA,1,874,130000
1253,17542,Veenker,2Story,Gable,CBlock,Y,2007,Lvl,AllPub,Norm,2,WD,Gd,7,GasA,47,Attchd,RFn,2,518,TA,2,1516,294000
1254,6931,Edwards,2Story,Gable,PConc,Y,2008,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,128,BuiltIn,Fin,2,397,TA,2,760,165400
1255,6240,BrkSide,1.5Fin,Gable,BrkTil,Y,2007,Lvl,AllPub,Norm,1,WD,TA,6,GasA,0,Detchd,Unf,1,560,TA,1,959,127500
1256,14303,NoRidge,1Story,Hip,PConc,Y,2008,Lvl,AllPub,Norm,1,WD,Gd,8,GasA,36,Attchd,Fin,2,691,TA,2,1987,301500
1257,4060,Edwards,1Story,Gable,PConc,Y,2009,Lvl,AllPub,Feedr,0,WD,TA,5,GasA,96,,,0,0,,1,864,99900
1258,9587,Gilbert,SLvl,Gable,PConc,Y,2008,Lvl,AllPub,Norm,0,WD,Gd,7,GasA,0,Attchd,Fin,2,400,TA,2,1166,190000
1259,9750,mes,1Story,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,0,WD,TA,6,GasA,0,Attchd,Unf,2,460,TA,1,1054,151000
1260,24682,Gilbert,2Story,Gable,PConc,Y,2009,Lvl,AllPub,RRAn,1,WD,TA,6,GasA,103,BuiltIn,Fin,2,502,TA,2,892,181000
1261,9600,mes,1Story,Hip,CBlock,Y,2009,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Attchd,Unf,1,338,TA,1,1050,128900
1262,11250,ClearCr,1.5Fin,Gable,CBlock,Y,2009,Lvl,AllPub,Norm,2,WD,TA,4,GasA,0,Attchd,Unf,1,304,TA,1,1104,161500
1263,13515,BrkSide,2Story,Gambrel,PConc,Y,2007,Lvl,AllPub,Norm,1,WD,TA,6,GasA,0,Detchd,Unf,2,520,TA,1,1060,180500
1264,4060,mes,1Story,Gable,PConc,Y,2008,Lvl,AllPub,Norm,0,COD,Gd,6,GasA,68,Attchd,Fin,2,511,TA,2,1337,181000
1265,3735,Somerst,2Story,Hip,PConc,Y,2006,Lvl,AllPub,Norm,0,WD,Gd,7,GasA,34,Detchd,Unf,2,506,TA,2,713,183900
1266,10120,OldTown,2.5Unf,Hip,CBlock,N,2007,Bnk,AllPub,Feedr,1,WD,TA,7,GasA,0,Detchd,Unf,1,308,TA,1,964,122000
1267,13214,Timber,1Story,Hip,PConc,Y,2010,HLS,AllPub,Norm,1,WD,Ex,9,GasA,76,Attchd,Fin,3,746,TA,2,2018,378500
1268,14100,Crawfor,1.5Fin,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,2,WD,Gd,8,GasA,12,BuiltIn,Unf,3,1014,TA,3,1968,381000
1269,11344,mes,1.5Fin,Gable,CBlock,Y,2007,Lvl,AllPub,Feedr,0,WD,TA,5,GasW,0,Attchd,Unf,1,315,TA,1,874,144000
1270,23595,ClearCr,1Story,Shed,PConc,Y,2010,Low,AllPub,Norm,1,WD,Gd,7,GasA,0,Attchd,Fin,2,586,TA,0,1332,260000
1271,9156,NWAmes,1Story,Hip,CBlock,Y,2009,Lvl,AllPub,PosN,1,WD,Gd,6,GasA,0,Attchd,RFn,2,462,TA,2,1489,185750
1272,13526,Sawyer,1Story,Hip,CBlock,Y,2006,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Attchd,Unf,1,288,TA,1,935,137000
1273,11512,Edwards,SLvl,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,1,WD,Ex,6,GasA,0,Basment,RFn,1,312,TA,1,1357,177000
1274,5362,Crawfor,1.5Fin,Gable,PConc,Y,2007,Lvl,AllPub,Norm,1,WD,TA,5,GasA,0,Detchd,Unf,2,552,TA,2,661,139000
1275,11345,mes,2Story,Gable,CBlock,Y,2007,Lvl,AllPub,Feedr,0,WD,TA,5,GasA,0,Detchd,Unf,2,400,TA,2,928,137000
1276,12936,NWAmes,2Story,Gable,CBlock,Y,2009,Lvl,AllPub,Norm,1,WD,TA,6,GasA,116,Attchd,Unf,2,497,TA,1,735,162000
1277,17871,NWAmes,SLvl,Gable,CBlock,Y,2009,Lvl,AllPub,Norm,1,WD,TA,6,GasA,0,Attchd,RFn,2,480,TA,1,1724,197900
1278,9473,CollgCr,2Story,Gable,PConc,Y,2008,Lvl,AllPub,Norm,1,WD,Gd,8,GasA,211,Attchd,RFn,2,577,TA,2,1128,237000
1279,7500,IDOTRR,1.5Fin,Gable,CBlock,Y,2010,Lvl,AllPub,Norm,0,COD,TA,4,GasA,0,Detchd,RFn,2,528,TA,1,698,68400
1280,9808,CollgCr,1Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,0,WD,Gd,7,GasA,72,Attchd,RFn,2,544,TA,2,1573,227000
1281,8049,Timber,1Story,Hip,CBlock,Y,2006,Lvl,AllPub,Norm,1,WD,TA,7,GasA,58,Attchd,Fin,2,484,Gd,2,1339,180000
1282,8800,CollgCr,1Story,Gable,CBlock,Y,2009,Lvl,AllPub,Norm,0,WD,Gd,5,GasA,0,Detchd,Unf,2,484,TA,2,1040,150500
1283,9400,Mitchel,2Story,Mansard,CBlock,Y,2010,Low,AllPub,Norm,0,WD,TA,6,GasA,0,,,0,0,,2,912,139000
1284,9638,SWISU,1.5Fin,Gable,PConc,Y,2010,Lvl,AllPub,Feedr,1,WD,Gd,6,GasA,0,Detchd,Unf,1,336,TA,2,1699,169000
1285,6000,BrkSide,1.5Fin,Gable,CBlock,Y,2009,Lvl,AllPub,Norm,1,WD,TA,6,GasA,0,Detchd,Unf,1,280,TA,1,825,132500
1286,9790,NWAmes,1Story,Hip,CBlock,Y,2010,Lvl,AllPub,Feedr,2,WD,TA,6,GasA,26,Attchd,Unf,2,528,TA,1,1328,143000
1287,36500,ClearCr,1Story,Gable,CBlock,Y,2006,Low,AllPub,Norm,0,WD,TA,5,GasA,198,Attchd,Unf,2,390,TA,2,1582,190000
1288,5664,StoneBr,1Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,1,WD,Ex,8,GasA,59,Attchd,Fin,2,499,TA,2,1659,278000
1289,11065,NridgHt,2Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,1,New,Ex,8,GasA,74,BuiltIn,Fin,3,753,TA,2,1120,281000
1290,14112,mes,SLvl,Hip,PConc,Y,2010,Lvl,AllPub,Norm,1,WD,TA,5,GasA,0,Attchd,RFn,2,484,TA,1,1152,180500
1291,1680,BrDale,2Story,Gable,CBlock,Y,2009,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Detchd,Unf,1,264,TA,2,630,119500
1292,6600,OldTown,2Story,Gable,Stone,N,2009,Lvl,AllPub,Norm,0,WD,TA,5,GasA,287,Attchd,RFn,1,432,TA,2,1378,107500
1293,10140,NWAmes,2Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,1,WD,TA,7,GasA,28,Attchd,RFn,2,528,TA,2,832,162900
1294,8172,Edwards,1Story,Hip,CBlock,Y,2006,Lvl,AllPub,Norm,0,WD,TA,5,GasA,0,Detchd,Unf,2,572,TA,1,864,115000
1295,8400,mes,1Story,Hip,CBlock,Y,2006,Lvl,AllPub,Feedr,0,WD,TA,5,GasA,0,Attchd,RFn,1,288,TA,1,1052,138500
1296,8700,mes,1Story,Hip,CBlock,Y,2008,Lvl,AllPub,Norm,0,WD,TA,5,GasA,20,Attchd,RFn,2,525,TA,2,1128,155000
1297,3675,Edwards,SFoyer,Gable,PConc,Y,2006,Lvl,AllPub,Norm,0,New,TA,6,GasA,44,Basment,Fin,2,525,TA,2,1072,140000
1298,63887,Edwards,2Story,Hip,PConc,Y,2008,Bnk,AllPub,Feedr,3,New,Ex,10,GasA,292,Attchd,Fin,2,1418,TA,2,4692,160000
1299,7500,mes,1Story,Hip,CBlock,Y,2010,Lvl,AllPub,Norm,0,WD,Gd,5,GasA,0,Attchd,RFn,1,305,TA,1,1246,154000
1300,10762,Gilbert,2Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,0,Attchd,Fin,2,490,TA,2,1005,225000
1301,7500,Crawfor,2Story,Gable,CBlock,Y,2009,Bnk,AllPub,Norm,2,WD,Gd,6,GasA,0,Attchd,Unf,1,213,TA,1,753,177500
1302,10120,NoRidge,2Story,Hip,PConc,Y,2006,Lvl,AllPub,Norm,1,WD,Gd,8,GasA,78,Attchd,RFn,3,844,TA,2,1203,290000
1303,8688,Somerst,1Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,0,WD,Gd,7,GasA,59,Attchd,RFn,3,834,TA,2,1616,232000
1304,3363,Edwards,2Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,0,WD,Gd,7,GasA,40,Detchd,Unf,2,380,TA,2,976,130000
1305,13173,NridgHt,1Story,Hip,PConc,Y,2009,Lvl,AllPub,Norm,2,WD,Ex,9,GasA,102,Attchd,Fin,2,840,TA,2,1652,325000
1306,6955,NridgHt,1Story,Gable,PConc,Y,2006,Lvl,AllPub,Norm,1,New,Gd,7,GasA,35,Attchd,RFn,2,474,TA,2,1368,202500
1307,8072,CollgCr,1Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,0,WD,TA,5,GasA,64,Detchd,Unf,2,480,TA,1,990,138000
1308,12000,OldTown,1Story,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,0,WD,Gd,5,GasA,36,Attchd,Unf,2,528,TA,1,1122,147000
1309,7153,SawyerW,1Story,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,0,WD,Gd,6,GasA,51,Attchd,RFn,2,496,TA,2,1294,179200
1310,17500,Crawfor,1Story,Gable,PConc,Y,2010,Lvl,AllPub,PosA,2,WD,Ex,7,GasA,207,Attchd,Fin,2,567,TA,2,1902,335000
1311,8814,CollgCr,1Story,Gable,PConc,Y,2007,Lvl,AllPub,Norm,0,New,Gd,7,GasA,98,Attchd,RFn,2,508,TA,2,1274,203000
1312,9572,NoRidge,2Story,Gable,PConc,Y,2007,Lvl,AllPub,Norm,1,WD,Gd,8,GasA,0,Attchd,RFn,2,750,Gd,2,1453,302000
1313,14774,NoRidge,2Story,Gable,PConc,Y,2010,Lvl,AllPub,Norm,1,WD,Gd,9,GasA,30,BuiltIn,Fin,3,779,TA,2,1422,333168
1314,8190,Edwards,1Story,Hip,CBlock,Y,2007,Lvl,AllPub,Norm,1,WD,TA,4,GasA,36,Detchd,Unf,1,280,TA,1,948,119000
1315,11075,mes,2Story,Gable,CBlock,Y,2008,Lvl,AllPub,Norm,2,WD,TA,6,GasA,0,Attchd,Unf,2,576,TA,2,1092,206900
1316,10226,CollgCr,1Story,Gable,PConc,Y,2009,Lvl,AllPub,Norm,1,WD,Ex,8,GasA,42,Attchd,RFn,3,860,TA,2,1630,295493
1317,4230,Somerst,1Story,Gable,PConc,Y,2007,Lvl,AllPub,Norm,1,New,Gd,7,GasA,241,Attchd,RFn,2,466,TA,2,1352,208900
1318,14781,CollgCr,1Story,Hip,PConc,Y,2006,Lvl,AllPub,Norm,1,WD,Gd,8,GasA,150,Attchd,RFn,3,748,TA,2,1787,275000
1319,10215,Edwards,1Story,Hip,PConc,Y,2007,Bnk,AllPub,Norm,0,WD,TA,4,GasA,0,Attchd,Unf,1,248,TA,1,948,111000
1320,8400,mes,1Story,Hip,CBlock,Y,2009,Lvl,AllPub,Norm,2,WD,TA,6,GasA,0,Attchd,RFn,2,442,TA,1,1478,156500
1321,6627,BrkSide,1Story,Hip,CBlock,N,2008,Lvl,AllPub,Feedr,0,WD,TA,3,Floor,0,Detchd,Unf,1,287,TA,1,720,72500
1322,10186,NoRidge,2Story,Gable,PConc,Y,2010,Lvl,AllPub,Norm,1,WD,Gd,7,GasA,39,Attchd,RFn,2,564,TA,2,1061,190000
1323,5330,BrkSide,1Story,Hip,CBlock,Y,2009,HLS,AllPub,Norm,0,WD,Fa,4,GasA,0,,,0,0,,1,708,82500
1324,9986,Somerst,1Story,Gable,PConc,Y,2007,Lvl,AllPub,Norm,1,New,Gd,8,GasA,49,Attchd,RFn,3,895,TA,2,1795,147000
